Time(s),CH1V,CH2V
5.100000e-03,4.978667e+00,2.318933e+00
5.200000e-03,4.961067e+00,2.314667e+00
5.300000e-03,4.974133e+00,2.306133e+00
5.400000e-03,4.978667e+00,2.301867e+00
5.500000e-03,4.982934e+00,2.289067e+00
5.600000e-03,4.956533e+00,2.280533e+00
5.700000e-03,4.947733e+00,2.263467e+00
5.800000e-03,4.965333e+00,2.263467e+00
5.900000e-03,4.965333e+00,2.254933e+00
6.000000e-03,4.965333e+00,2.229333e+00
6.100000e-03,4.965333e+00,2.212267e+00
6.200000e-03,4.969867e+00,2.199467e+00
6.300000e-03,4.996267e+00,2.195200e+00
6.400000e-03,4.961067e+00,2.182133e+00
6.500000e-03,4.969867e+00,2.160800e+00
6.600000e-03,4.978667e+00,2.160800e+00
6.700000e-03,4.974133e+00,2.156533e+00
6.800000e-03,4.974133e+00,2.130933e+00
6.900000e-03,4.978667e+00,2.130933e+00
7.000000e-03,4.952267e+00,2.109600e+00
7.100000e-03,4.961067e+00,2.109600e+00
7.200000e-03,4.969867e+00,2.084000e+00
7.300000e-03,4.965333e+00,2.088267e+00
7.400000e-03,4.978667e+00,2.079733e+00
7.500000e-03,4.961067e+00,2.075467e+00
7.600000e-03,4.978667e+00,2.045600e+00
7.700000e-03,4.969867e+00,2.041333e+00
7.800000e-03,4.969867e+00,2.020000e+00
7.900000e-03,4.987467e+00,2.024267e+00
8.000000e-03,4.982934e+00,1.994400e+00
8.100000e-03,4.956533e+00,2.007200e+00
8.200000e-03,4.965333e+00,1.985867e+00
8.300000e-03,4.974133e+00,1.973067e+00
8.400000e-03,4.978667e+00,1.990133e+00
8.500000e-03,4.974133e+00,1.951733e+00
8.600000e-03,4.969867e+00,1.973067e+00
8.700000e-03,4.991734e+00,1.956000e+00
8.800000e-03,4.978667e+00,1.930400e+00
8.900000e-03,-3.786667e-02,1.904533e+00
9.000000e-03,-2.400000e-03,1.930400e+00
9.100000e-03,-3.333334e-02,1.960267e+00
9.200000e-03,-2.906667e-02,1.985867e+00
9.300000e-03,-2.906667e-02,1.994400e+00
9.400000e-03,-3.786667e-02,2.002933e+00
9.500000e-03,-2.453333e-02,2.032800e+00
9.600000e-03,-2.453333e-02,2.066933e+00
9.700000e-03,-3.786667e-02,2.066933e+00
9.800000e-03,-2.026667e-02,2.092533e+00
9.900000e-03,-2.453333e-02,2.096800e+00
1.000000e-02,-3.786667e-02,2.118133e+00
1.010000e-02,-1.573333e-02,2.152267e+00
1.020000e-02,-3.786667e-02,2.148000e+00
1.030000e-02,-3.333334e-02,2.177867e+00
1.040000e-02,-2.906667e-02,2.199467e+00
1.050000e-02,-1.573333e-02,2.212267e+00
1.060000e-02,-3.786667e-02,2.242133e+00
1.070000e-02,-2.906667e-02,2.267733e+00
1.080000e-02,-2.400000e-03,2.276267e+00
1.090000e-02,-5.093333e-02,2.293333e+00
1.100000e-02,-3.786667e-02,2.297600e+00
1.110000e-02,-2.026667e-02,2.336000e+00
1.120000e-02,-2.906667e-02,2.361600e+00
1.130000e-02,-2.453333e-02,2.357333e+00
1.140000e-02,-5.093333e-02,2.370133e+00
1.150000e-02,-2.026667e-02,2.404267e+00
1.160000e-02,-5.546667e-02,2.404267e+00
1.170000e-02,-1.146667e-02,2.438400e+00
1.180000e-02,-2.400000e-03,2.434133e+00
1.190000e-02,-2.453333e-02,2.464267e+00
1.200000e-02,-2.906667e-02,2.477067e+00
1.210000e-02,-2.026667e-02,2.477067e+00
1.220000e-02,-2.026667e-02,2.498400e+00
1.230000e-02,-4.213334e-02,2.532533e+00
1.240000e-02,-3.333334e-02,2.532533e+00
1.250000e-02,-2.453333e-02,2.545333e+00
1.260000e-02,-2.906667e-02,2.566667e+00
1.270000e-02,-2.906667e-02,2.570933e+00
1.280000e-02,-2.453333e-02,2.609333e+00
1.290000e-02,-3.786667e-02,2.609333e+00
1.300000e-02,-1.573333e-02,2.643467e+00
1.310000e-02,-2.026667e-02,2.634933e+00
1.320000e-02,-2.906667e-02,2.664800e+00
1.330000e-02,-2.453333e-02,2.656267e+00
1.340000e-02,-2.026667e-02,2.681867e+00
1.350000e-02,-4.213334e-02,2.690400e+00
1.360000e-02,-3.786667e-02,2.728800e+00
1.370000e-02,-2.906667e-02,2.728800e+00
1.380000e-02,-4.213334e-02,2.737600e+00
1.390000e-02,-2.026667e-02,2.771733e+00
1.400000e-02,-4.213334e-02,2.784533e+00
1.410000e-02,-3.786667e-02,2.805867e+00
1.420000e-02,-1.573333e-02,2.827200e+00
1.430000e-02,-1.573333e-02,2.831467e+00
1.440000e-02,-4.666667e-02,2.835733e+00
1.450000e-02,-2.026667e-02,2.861333e+00
1.460000e-02,-2.906667e-02,2.861333e+00
1.470000e-02,-2.906667e-02,2.882667e+00
1.480000e-02,-2.906667e-02,2.904000e+00
1.490000e-02,-2.906667e-02,2.904000e+00
1.500000e-02,-1.573333e-02,2.933867e+00
1.510000e-02,4.718667e+00,2.968000e+00
1.520000e-02,4.969867e+00,2.938133e+00
1.530000e-02,4.956533e+00,2.929600e+00
1.540000e-02,4.961067e+00,2.899733e+00
1.550000e-02,4.974133e+00,2.891200e+00
1.560000e-02,4.961067e+00,2.899733e+00
1.570000e-02,4.982934e+00,2.878400e+00
1.580000e-02,4.956533e+00,2.865600e+00
1.590000e-02,4.956533e+00,2.848533e+00
1.600000e-02,4.969867e+00,2.840000e+00
1.610000e-02,4.974133e+00,2.835733e+00
1.620000e-02,4.965333e+00,2.814400e+00
1.630000e-02,4.965333e+00,2.788800e+00
1.640000e-02,4.969867e+00,2.801600e+00
1.650000e-02,4.961067e+00,2.767467e+00
1.660000e-02,4.969867e+00,2.746133e+00
1.670000e-02,4.974133e+00,2.741867e+00
1.680000e-02,4.978667e+00,2.720267e+00
1.690000e-02,4.978667e+00,2.733333e+00
1.700000e-02,4.956533e+00,2.686133e+00
1.710000e-02,4.961067e+00,2.694667e+00
1.720000e-02,4.969867e+00,2.686133e+00
1.730000e-02,4.969867e+00,2.660533e+00
1.740000e-02,4.969867e+00,2.664800e+00
1.750000e-02,4.969867e+00,2.647733e+00
1.760000e-02,4.978667e+00,2.617867e+00
1.770000e-02,4.982934e+00,2.617867e+00
1.780000e-02,4.961067e+00,2.605067e+00
1.790000e-02,4.991734e+00,2.605067e+00
1.800000e-02,4.978667e+00,2.596533e+00
1.810000e-02,4.961067e+00,2.579467e+00
1.820000e-02,4.982934e+00,2.558133e+00
1.830000e-02,4.961067e+00,2.558133e+00
1.840000e-02,4.952267e+00,2.528267e+00
1.850000e-02,4.965333e+00,2.515467e+00
1.860000e-02,4.961067e+00,2.506933e+00
1.870000e-02,4.969867e+00,2.502667e+00
1.880000e-02,4.956533e+00,2.494133e+00
1.890000e-02,4.978667e+00,2.485600e+00
1.900000e-02,4.978667e+00,2.464267e+00
1.910000e-02,4.974133e+00,2.451200e+00
1.920000e-02,4.978667e+00,2.429867e+00
1.930000e-02,4.965333e+00,2.429867e+00
1.940000e-02,4.991734e+00,2.434133e+00
1.950000e-02,4.956533e+00,2.400000e+00
1.960000e-02,4.974133e+00,2.391467e+00
1.970000e-02,4.982934e+00,2.395733e+00
1.980000e-02,4.961067e+00,2.382933e+00
1.990000e-02,4.987467e+00,2.382933e+00
2.000000e-02,4.965333e+00,2.348800e+00
2.010000e-02,4.978667e+00,2.348800e+00
2.020000e-02,4.978667e+00,2.344533e+00
2.030000e-02,4.956533e+00,2.323200e+00
2.040000e-02,4.956533e+00,2.306133e+00
2.050000e-02,4.965333e+00,2.301867e+00
2.060000e-02,4.982934e+00,2.280533e+00
2.070000e-02,4.978667e+00,2.272000e+00
2.080000e-02,4.978667e+00,2.246400e+00
2.090000e-02,4.982934e+00,2.259200e+00
2.100000e-02,4.952267e+00,2.242133e+00
2.110000e-02,4.961067e+00,2.225067e+00
2.120000e-02,4.978667e+00,2.203733e+00
2.130000e-02,5.000534e+00,2.212267e+00
2.140000e-02,4.982934e+00,2.195200e+00
2.150000e-02,4.982934e+00,2.182133e+00
2.160000e-02,4.956533e+00,2.177867e+00
2.170000e-02,4.974133e+00,2.169333e+00
2.180000e-02,4.974133e+00,2.139467e+00
2.190000e-02,4.961067e+00,2.135200e+00
2.200000e-02,4.956533e+00,2.118133e+00
2.210000e-02,4.956533e+00,2.105333e+00
2.220000e-02,4.974133e+00,2.096800e+00
2.230000e-02,4.956533e+00,2.096800e+00
2.240000e-02,4.969867e+00,2.075467e+00
2.250000e-02,4.965333e+00,2.058400e+00
2.260000e-02,4.974133e+00,2.066933e+00
2.270000e-02,5.000534e+00,2.066933e+00
2.280000e-02,4.961067e+00,2.045600e+00
2.290000e-02,4.947733e+00,2.032800e+00
2.300000e-02,4.982934e+00,2.011467e+00
2.310000e-02,4.965333e+00,2.015733e+00
2.320000e-02,4.978667e+00,1.994400e+00
2.330000e-02,4.961067e+00,2.007200e+00
2.340000e-02,4.961067e+00,2.002933e+00
2.350000e-02,4.982934e+00,1.973067e+00
2.360000e-02,4.978667e+00,1.981600e+00
2.370000e-02,4.982934e+00,1.956000e+00
2.380000e-02,4.961067e+00,1.938933e+00
2.390000e-02,4.868534e+00,1.921867e+00
2.400000e-02,-2.906667e-02,1.908800e+00
2.410000e-02,-2.906667e-02,1.934667e+00
2.420000e-02,-4.213334e-02,1.951733e+00
2.430000e-02,-3.786667e-02,1.985867e+00
2.440000e-02,-1.573333e-02,1.994400e+00
2.450000e-02,-1.146667e-02,2.007200e+00
2.460000e-02,-1.146667e-02,2.058400e+00
2.470000e-02,-2.026667e-02,2.045600e+00
2.480000e-02,-2.906667e-02,2.066933e+00
2.490000e-02,-2.026667e-02,2.066933e+00
2.500000e-02,-2.453333e-02,2.105333e+00
2.510000e-02,-2.026667e-02,2.139467e+00
2.520000e-02,-1.573333e-02,2.152267e+00
2.530000e-02,-4.213334e-02,2.152267e+00
2.540000e-02,-3.786667e-02,2.186667e+00
2.550000e-02,-2.906667e-02,2.190933e+00
2.560000e-02,-1.573333e-02,2.233600e+00
2.570000e-02,-3.333334e-02,2.225067e+00
2.580000e-02,-2.453333e-02,2.250667e+00
2.590000e-02,-3.333334e-02,2.276267e+00
2.600000e-02,-2.026667e-02,2.314667e+00
2.610000e-02,-3.786667e-02,2.306133e+00
2.620000e-02,-2.906667e-02,2.327467e+00
2.630000e-02,-1.573333e-02,2.340267e+00
2.640000e-02,-2.906667e-02,2.344533e+00
2.650000e-02,-3.333334e-02,2.365867e+00
2.660000e-02,-3.786667e-02,2.391467e+00
2.670000e-02,-2.026667e-02,2.425600e+00
2.680000e-02,-2.906667e-02,2.429867e+00
2.690000e-02,-4.213334e-02,2.442667e+00
2.700000e-02,-3.786667e-02,2.460000e+00
2.710000e-02,-4.213334e-02,2.481333e+00
2.720000e-02,-2.906667e-02,2.485600e+00
2.730000e-02,-2.026667e-02,2.511200e+00
2.740000e-02,-2.453333e-02,2.519733e+00
2.750000e-02,-4.666667e-02,2.524000e+00
2.760000e-02,-2.906667e-02,2.549600e+00
2.770000e-02,-4.666667e-02,2.579467e+00
2.780000e-02,-2.906667e-02,2.588000e+00
2.790000e-02,-3.333334e-02,2.596533e+00
2.800000e-02,-3.333334e-02,2.622133e+00
2.810000e-02,-2.026667e-02,2.630667e+00
2.820000e-02,-2.026667e-02,2.643467e+00
2.830000e-02,-3.786667e-02,2.652000e+00
2.840000e-02,-2.906667e-02,2.694667e+00
2.850000e-02,-3.333334e-02,2.694667e+00
2.860000e-02,-2.026667e-02,2.733333e+00
2.870000e-02,-5.093333e-02,2.711733e+00
2.880000e-02,-4.213334e-02,2.737600e+00
2.890000e-02,-5.093333e-02,2.750400e+00
2.900000e-02,-1.573333e-02,2.754667e+00
2.910000e-02,-2.906667e-02,2.776000e+00
2.920000e-02,-4.213334e-02,2.784533e+00
2.930000e-02,-3.786667e-02,2.822933e+00
2.940000e-02,-2.453333e-02,2.827200e+00
2.950000e-02,-4.666667e-02,2.835733e+00
2.960000e-02,-3.786667e-02,2.861333e+00
2.970000e-02,-2.453333e-02,2.874133e+00
2.980000e-02,-2.906667e-02,2.878400e+00
2.990000e-02,-2.906667e-02,2.882667e+00
3.000000e-02,-1.573333e-02,2.904000e+00
3.010000e-02,-4.666667e-02,2.912533e+00
3.020000e-02,4.947733e+00,2.963733e+00
3.030000e-02,4.974133e+00,2.946667e+00
3.040000e-02,4.956533e+00,2.955200e+00
3.050000e-02,4.969867e+00,2.912533e+00
3.060000e-02,4.965333e+00,2.916800e+00
3.070000e-02,4.978667e+00,2.882667e+00
3.080000e-02,4.956533e+00,2.857067e+00
3.090000e-02,4.969867e+00,2.865600e+00
3.100000e-02,4.978667e+00,2.861333e+00
3.110000e-02,4.969867e+00,2.827200e+00
3.120000e-02,4.978667e+00,2.797333e+00
3.130000e-02,4.978667e+00,2.814400e+00
3.140000e-02,4.982934e+00,2.797333e+00
3.150000e-02,4.978667e+00,2.784533e+00
3.160000e-02,4.982934e+00,2.754667e+00
3.170000e-02,4.961067e+00,2.737600e+00
3.180000e-02,4.969867e+00,2.741867e+00
3.190000e-02,4.952267e+00,2.720267e+00
3.200000e-02,4.969867e+00,2.716000e+00
3.210000e-02,4.978667e+00,2.716000e+00
3.220000e-02,4.982934e+00,2.694667e+00
3.230000e-02,4.961067e+00,2.690400e+00
3.240000e-02,4.969867e+00,2.669067e+00
3.250000e-02,4.952267e+00,2.647733e+00
3.260000e-02,4.969867e+00,2.647733e+00
3.270000e-02,4.974133e+00,2.656267e+00
3.280000e-02,4.969867e+00,2.613600e+00
3.290000e-02,4.978667e+00,2.605067e+00
3.300000e-02,4.982934e+00,2.588000e+00
3.310000e-02,4.969867e+00,2.588000e+00
3.320000e-02,4.969867e+00,2.575200e+00
3.330000e-02,4.961067e+00,2.549600e+00
3.340000e-02,4.961067e+00,2.549600e+00
3.350000e-02,4.965333e+00,2.528267e+00
3.360000e-02,4.969867e+00,2.528267e+00
3.370000e-02,4.974133e+00,2.502667e+00
3.380000e-02,4.961067e+00,2.502667e+00
3.390000e-02,4.961067e+00,2.489867e+00
3.400000e-02,4.978667e+00,2.460000e+00
3.410000e-02,4.982934e+00,2.460000e+00
3.420000e-02,4.974133e+00,2.451200e+00
3.430000e-02,4.982934e+00,2.446933e+00
3.440000e-02,4.956533e+00,2.425600e+00
3.450000e-02,4.961067e+00,2.408533e+00
3.460000e-02,4.978667e+00,2.421333e+00
3.470000e-02,4.982934e+00,2.382933e+00
3.480000e-02,4.961067e+00,2.378667e+00
3.490000e-02,4.969867e+00,2.382933e+00
3.500000e-02,4.978667e+00,2.361600e+00
3.510000e-02,4.961067e+00,2.340267e+00
3.520000e-02,4.961067e+00,2.336000e+00
3.530000e-02,4.956533e+00,2.310400e+00
3.540000e-02,4.982934e+00,2.327467e+00
3.550000e-02,4.974133e+00,2.284800e+00
3.560000e-02,4.974133e+00,2.276267e+00
3.570000e-02,4.969867e+00,2.297600e+00
3.580000e-02,4.961067e+00,2.293333e+00
3.590000e-02,4.978667e+00,2.263467e+00
3.600000e-02,4.956533e+00,2.229333e+00
3.610000e-02,4.969867e+00,2.225067e+00
3.620000e-02,4.982934e+00,2.220800e+00
3.630000e-02,4.961067e+00,2.216533e+00
3.640000e-02,4.978667e+00,2.212267e+00
3.650000e-02,4.969867e+00,2.186667e+00
3.660000e-02,4.982934e+00,2.190933e+00
3.670000e-02,4.969867e+00,2.182133e+00
3.680000e-02,4.969867e+00,2.169333e+00
3.690000e-02,4.978667e+00,2.160800e+00
3.700000e-02,4.969867e+00,2.130933e+00
3.710000e-02,4.956533e+00,2.130933e+00
3.720000e-02,4.969867e+00,2.126667e+00
3.730000e-02,4.952267e+00,2.101067e+00
3.740000e-02,4.982934e+00,2.101067e+00
3.750000e-02,4.969867e+00,2.071200e+00
3.760000e-02,4.982934e+00,2.101067e+00
3.770000e-02,4.974133e+00,2.066933e+00
3.780000e-02,4.965333e+00,2.066933e+00
3.790000e-02,4.961067e+00,2.045600e+00
3.800000e-02,4.965333e+00,2.041333e+00
3.810000e-02,4.969867e+00,2.024267e+00
3.820000e-02,4.974133e+00,2.002933e+00
3.830000e-02,4.974133e+00,1.994400e+00
3.840000e-02,4.978667e+00,2.002933e+00
3.850000e-02,4.982934e+00,1.985867e+00
3.860000e-02,4.965333e+00,1.981600e+00
3.870000e-02,4.978667e+00,1.956000e+00
3.880000e-02,4.978667e+00,1.964533e+00
3.890000e-02,4.969867e+00,1.930400e+00
3.900000e-02,1.543200e+00,1.913333e+00
3.910000e-02,-3.786667e-02,1.908800e+00
3.920000e-02,-2.026667e-02,1.938933e+00
3.930000e-02,-2.026667e-02,1.943200e+00
3.940000e-02,-2.026667e-02,1.973067e+00
3.950000e-02,-2.026667e-02,1.973067e+00
3.960000e-02,-3.786667e-02,2.007200e+00
3.970000e-02,-4.213334e-02,2.028533e+00
3.980000e-02,-2.026667e-02,2.062667e+00
3.990000e-02,-2.026667e-02,2.084000e+00
4.000000e-02,-2.026667e-02,2.101067e+00
4.010000e-02,-2.026667e-02,2.096800e+00
4.020000e-02,-2.026667e-02,2.118133e+00
4.030000e-02,-2.453333e-02,2.152267e+00
4.040000e-02,-3.786667e-02,2.143733e+00
4.050000e-02,-3.333334e-02,2.190933e+00
4.060000e-02,-4.213334e-02,2.199467e+00
4.070000e-02,-4.213334e-02,2.220800e+00
4.080000e-02,-1.573333e-02,2.242133e+00
4.090000e-02,-4.213334e-02,2.263467e+00
4.100000e-02,-2.026667e-02,2.284800e+00
4.110000e-02,-2.906667e-02,2.280533e+00
4.120000e-02,-5.093333e-02,2.293333e+00
4.130000e-02,-1.573333e-02,2.323200e+00
4.140000e-02,-4.213334e-02,2.323200e+00
4.150000e-02,-1.573333e-02,2.370133e+00
4.160000e-02,-1.573333e-02,2.374400e+00
4.170000e-02,-2.026667e-02,2.400000e+00
4.180000e-02,-2.026667e-02,2.408533e+00
4.190000e-02,-2.026667e-02,2.412800e+00
4.200000e-02,-2.026667e-02,2.429867e+00
4.210000e-02,-2.026667e-02,2.472800e+00
4.220000e-02,-2.453333e-02,2.472800e+00
4.230000e-02,-3.786667e-02,2.481333e+00
4.240000e-02,-2.026667e-02,2.506933e+00
4.250000e-02,-2.906667e-02,2.506933e+00
4.260000e-02,-2.026667e-02,2.528267e+00
4.270000e-02,-2.906667e-02,2.541067e+00
4.280000e-02,-2.453333e-02,2.566667e+00
4.290000e-02,1.866667e-03,2.579467e+00
4.300000e-02,-1.146667e-02,2.588000e+00
4.310000e-02,-2.453333e-02,2.583733e+00
4.320000e-02,-2.400000e-03,2.617867e+00
4.330000e-02,-2.453333e-02,2.630667e+00
4.340000e-02,-3.786667e-02,2.660533e+00
4.350000e-02,-2.026667e-02,2.690400e+00
4.360000e-02,-3.786667e-02,2.694667e+00
4.370000e-02,-4.213334e-02,2.724533e+00
4.380000e-02,-3.786667e-02,2.728800e+00
4.390000e-02,-4.213334e-02,2.724533e+00
4.400000e-02,-3.333334e-02,2.746133e+00
4.410000e-02,-4.213334e-02,2.763200e+00
4.420000e-02,-2.906667e-02,2.780267e+00
4.430000e-02,-3.333334e-02,2.801600e+00
4.440000e-02,-2.906667e-02,2.805867e+00
4.450000e-02,-2.026667e-02,2.827200e+00
4.460000e-02,-2.026667e-02,2.857067e+00
4.470000e-02,-3.786667e-02,2.869867e+00
4.480000e-02,-3.786667e-02,2.869867e+00
4.490000e-02,-2.906667e-02,2.882667e+00
4.500000e-02,-2.026667e-02,2.895467e+00
4.510000e-02,-2.026667e-02,2.925333e+00
4.520000e-02,-2.906667e-02,2.938133e+00
4.530000e-02,4.961067e+00,2.950933e+00
4.540000e-02,4.982934e+00,2.972267e+00
4.550000e-02,4.974133e+00,2.929600e+00
4.560000e-02,4.978667e+00,2.929600e+00
4.570000e-02,4.965333e+00,2.891200e+00
4.580000e-02,4.943467e+00,2.874133e+00
4.590000e-02,4.978667e+00,2.882667e+00
4.600000e-02,4.965333e+00,2.865600e+00
4.610000e-02,4.982934e+00,2.848533e+00
4.620000e-02,4.982934e+00,2.835733e+00
4.630000e-02,4.969867e+00,2.814400e+00
4.640000e-02,4.965333e+00,2.801600e+00
4.650000e-02,4.947733e+00,2.805867e+00
4.660000e-02,4.974133e+00,2.776000e+00
4.670000e-02,4.961067e+00,2.763200e+00
4.680000e-02,4.969867e+00,2.754667e+00
4.690000e-02,4.978667e+00,2.758933e+00
4.700000e-02,4.952267e+00,2.728800e+00
4.710000e-02,4.978667e+00,2.707467e+00
4.720000e-02,4.961067e+00,2.698933e+00
4.730000e-02,4.974133e+00,2.703200e+00
4.740000e-02,4.974133e+00,2.669067e+00
4.750000e-02,4.961067e+00,2.664800e+00
4.760000e-02,4.969867e+00,2.656267e+00
4.770000e-02,4.991734e+00,2.647733e+00
4.780000e-02,4.965333e+00,2.634933e+00
4.790000e-02,4.956533e+00,2.622133e+00
4.800000e-02,4.974133e+00,2.600800e+00
4.810000e-02,4.974133e+00,2.575200e+00
4.820000e-02,4.952267e+00,2.575200e+00
4.830000e-02,4.969867e+00,2.579467e+00
4.840000e-02,4.978667e+00,2.570933e+00
4.850000e-02,4.956533e+00,2.545333e+00
4.860000e-02,4.982934e+00,2.536800e+00
4.870000e-02,4.969867e+00,2.515467e+00
4.880000e-02,4.978667e+00,2.519733e+00
4.890000e-02,4.956533e+00,2.506933e+00
4.900000e-02,4.974133e+00,2.481333e+00
4.910000e-02,4.969867e+00,2.464267e+00
4.920000e-02,4.982934e+00,2.472800e+00
4.930000e-02,4.961067e+00,2.442667e+00
4.940000e-02,4.961067e+00,2.417067e+00
4.950000e-02,4.982934e+00,2.442667e+00
4.960000e-02,4.961067e+00,2.417067e+00
4.970000e-02,4.947733e+00,2.404267e+00
4.980000e-02,4.952267e+00,2.387200e+00
4.990000e-02,4.969867e+00,2.378667e+00
